Business Name,City,Rating,Reviews Count,Phone Number,Email,Website,Full Address,Google Maps Link
Shishu Cyber Cafe,Ara,,,+91 90607 03501,,Not Available,"Katira, Behea, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Shishu+Cyber+Cafe/data=!4m7!3m6!1s0x398d5fee5397b679:0xe967e35836b9a42!8m2!3d25.5514901!4d84.6537782!16s%2Fg%2F11vwffsknx!19sChIJebaXU-5fjTkRQpprgzV-lg4?authuser=0&hl=en&rclk=1
Eti Online Cyber Cafe,Ara,4.8,4.0,+91 85399 41623,,Not Available,"Hanuman Nagar, Mathiya Road, Milki Anaith, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Eti+Online+Cyber+Cafe/data=!4m7!3m6!1s0x398d5fefdbf4c2fb:0xdb8cb8e014875ce1!8m2!3d25.5439593!4d84.6596311!16s%2Fg%2F11wj61g7r1!19sChIJ-8L02-9fjTkR4VyHFOC4jNs?authuser=0&hl=en&rclk=1
Chandravanshi Online Service,Ara,2.7,,+91 91224 25451,,Not Available,"Ara - Mathiyapur - Akhgaon Rd, Arrah, Bihar 802312, India",https://www.google.com/maps/place/Chandravanshi+Online+Service/data=!4m7!3m6!1s0x398d5fb5c9d4a2b3:0xe48978ed7cc739b9!8m2!3d25.5439079!4d84.6733696!16s%2Fg%2F11q2xwfbrz!19sChIJs6LUybVfjTkRuTnHfO14ieQ?authuser=0&hl=en&rclk=1
AVINASH ONLINE CYBER CAFE,Ara,0.0,,+91 79034 46359,,Not Available,"C K Rd, M. P Bagh, Arrah, Bihar 802301, India",https://www.google.com/maps/place/AVINASH+ONLINE+CYBER+CAFE/data=!4m7!3m6!1s0x3992a10b77f5ed17:0xc2f76e447b9a7870!8m2!3d25.5674562!4d84.6679956!16s%2Fg%2F11wg971wd6!19sChIJF-31dwuhkjkRcHiae0Ru98I?authuser=0&hl=en&rclk=1
Aadhar Point & Digital Solution,Ara,4.9,,+91 70045 98118,,https://myaadhaar.uidai.gov.in/,"KG Rd, Rajendra Nagar, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Aadhar+Point+%26+Digital+Solution/data=!4m7!3m6!1s0x398d5fd91dd0d019:0x9a2f1d605f781f46!8m2!3d25.5542331!4d84.6620575!16s%2Fg%2F11w9n7sy5v!19sChIJGdDQHdlfjTkRRh94X2AdL5o?authuser=0&hl=en&rclk=1
Apna Cyber Cafe,Ara,,,+91 77668 47576,,Not Available,"Jain College, Station Road, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Apna+Cyber+Cafe/data=!4m7!3m6!1s0x398d5fbd0e4fb343:0xe5a0af04294971cf!8m2!3d25.5515789!4d84.6567574!16s%2Fg%2F11ykkrrt37!19sChIJQ7NPDr1fjTkRz3FJKQSvoOU?authuser=0&hl=en&rclk=1
Krishna Cyber Cafe,Ara,,,+91 85214 45382,,Not Available,"Mahajan Toli, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Krishna+Cyber+Cafe/data=!4m7!3m6!1s0x3992a1464e1b70fb:0x28a7a74df8794bb9!8m2!3d25.5662107!4d84.6722073!16s%2Fg%2F11rqt_zmxn!19sChIJ-3AbTkahkjkRuUt5-E2npyg?authuser=0&hl=en&rclk=1
M Online Cafe,Ara,,,Not Available,,Not Available,"HMG5+GFP Pal Online Cafe, Arrah - Buxar Rd, Arrah, Sanadiya, Bihar 802301, India",https://www.google.com/maps/place/M+Online+Cafe/data=!4m7!3m6!1s0x3992a1079361c4ad:0x77a91e18fb00e6fc!8m2!3d25.5763483!4d84.6587042!16s%2Fg%2F11ymsp91m2!19sChIJrcRhkwehkjkR_OYA-xgeqXc?authuser=0&hl=en&rclk=1
BHOJPUR DIGITAL ONLINE CENTRE CSC,Ara,3.5,62.0,+91 70913 30011,,Not Available,"behind maa durga mandir, near Bhojpur khaini store, Shivganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/BHOJPUR+DIGITAL+ONLINE+CENTRE+CSC/data=!4m7!3m6!1s0x398d5fa0ddd3e5d1:0x19f692c8e91334c6!8m2!3d25.559077!4d84.6718245!16s%2Fg%2F11m5cv581t!19sChIJ0eXT3aBfjTkRxjQT6ciS9hk?authuser=0&hl=en&rclk=1
Abhay Cyber Cafe,Ara,,,+91 87093 68493,,Not Available,"Sarna Bharuli, Rajendra Nagar, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Abhay+Cyber+Cafe/data=!4m7!3m6!1s0x398d5fc93703925b:0xc37c8aff3eb134ad!8m2!3d25.5549354!4d84.6662545!16s%2Fg%2F11jyn083m1!19sChIJW5IDN8lfjTkRrTSxPv-KfMM?authuser=0&hl=en&rclk=1
Maa Online Internet Cafe,Ara,,,+91 87896 79308,,Not Available,"Ara Rd, Mahatma Gandhi Nagar, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Maa+Online+Internet+Cafe/data=!4m7!3m6!1s0x398d5f8122333fa3:0x300d27e34133951e!8m2!3d25.5523!4d84.6653437!16s%2Fg%2F11s659tvyc!19sChIJoz8zIoFfjTkRHpUzQeMnDTA?authuser=0&hl=en&rclk=1
Golu Internet service,Ara,,,+91 95044 22743,,Not Available,"5, Road, Anand Nagar, Shivpur, Garhani, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Golu+Internet+service/data=!4m7!3m6!1s0x398d5f872c73047d:0xe12e40e1cd160a13!8m2!3d25.5561046!4d84.6806117!16s%2Fg%2F11sq5f0mbf!19sChIJfQRzLIdfjTkREwoWzeFALuE?authuser=0&hl=en&rclk=1
khushi aadhar center,Ara,,,Not Available,,Not Available,"Afimi kothi, Majhauwa, Arrah, Bihar 802301, India",https://www.google.com/maps/place/khushi+aadhar+center/data=!4m7!3m6!1s0x3992a1c73bad559d:0xc86e49fc49704853!8m2!3d25.568511!4d84.6577479!16s%2Fg%2F11ykh1pb2g!19sChIJnVWtO8ehkjkRU0hwSfxJbsg?authuser=0&hl=en&rclk=1
Mahadev Cyber Cafe (Online centre),Ara,4.7,,+91 91101 91557,,Not Available,"bihiya, road, near dakshin gramin bank, chaurasta, Arrah, Bihar 802154, India",https://www.google.com/maps/place/Mahadev+Cyber+Cafe+%28Online+centre%29/data=!4m7!3m6!1s0x39929d6358494b1b:0x5c2255db5f7b850c!8m2!3d25.5855178!4d84.4631301!16s%2Fg%2F11lgjp707d!19sChIJG0tJWGOdkjkRDIV7X9tVIlw?authuser=0&hl=en&rclk=1
Nk Cyber cafe,Ara,4.8,,Not Available,,Not Available,"HMFV+5Q2, Amir Tola, Ibrahim Nagar, Dhanupara, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Nk+Cyber+cafe/data=!4m7!3m6!1s0x3992a704bfb2b569:0x6c62dd3f31eaa5bb!8m2!3d25.5730986!4d84.6948367!16s%2Fg%2F11js9bsgnk!19sChIJabWyvwSnkjkRu6XqMT_dYmw?authuser=0&hl=en&rclk=1
ARA ONLINE,Ara,5.0,,+91 97520 92650,,http://www.araonline.com/,"Jagdev Road, Jagdev Nagar, Arrah, Bihar 802302, India",https://www.google.com/maps/place/ARA+ONLINE/data=!4m7!3m6!1s0x398d5f4a0ca116f5:0x63695e9a56a6099d!8m2!3d25.5442807!4d84.6474365!16s%2Fg%2F11h4s_w283!19sChIJ9RahDEpfjTkRnQmmVppeaWM?authuser=0&hl=en&rclk=1
CSC CENTER,Ara,4.5,,+91 95259 18778,,Not Available,"Choudhary Niwas near last transformer Jagdev Nagar C/O THE LEGEND COMPUTER CENTER, Arrah, Bihar 802302, India",https://www.google.com/maps/place/CSC+CENTER/data=!4m7!3m6!1s0x398d5f9992012963:0xdee78503b57f7135!8m2!3d25.5449466!4d84.6473401!16s%2Fg%2F11h714vzgz!19sChIJYykBkplfjTkRNXF_tQOF594?authuser=0&hl=en&rclk=1
Sai Cyber Cafe,Ara,,,Not Available,,Not Available,"HMCF+682, Mahajan Toli, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Sai+Cyber+Cafe/data=!4m7!3m6!1s0x3992a10025afdf07:0xacbe26787b297c16!8m2!3d25.5705329!4d84.6732645!16s%2Fg%2F11xw3s1864!19sChIJB9-vJQChkjkRFnwpe3gmvqw?authuser=0&hl=en&rclk=1
CSC SAHJ BASUDHA KENDR (DIGITAL VILLAGE BRANCH JAMIRA2),Ara,4.3,,+91 95764 70616,,Not Available,"HM9R+V7X, Ibrahim Nagar, Dhanupara, Arrah, Bihar 802301, India",https://www.google.com/maps/place/CSC+SAHJ+BASUDHA+KENDR+%28DIGITAL+VILLAGE+BRANCH+JAMIRA2%29/data=!4m7!3m6!1s0x3992a7be1822fd93:0xd9479071cd456ad5!8m2!3d25.5697262!4d84.6907406!16s%2Fg%2F11gvcswb1w!19sChIJk_0iGL6nkjkR1WpFzXGQR9k?authuser=0&hl=en&rclk=1
Ritesh cyber cafe & studio,Ara,4.0,,Not Available,,Not Available,"HM8M+443, Ahirpurwa, Doodh Katora Colony, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Ritesh+cyber+cafe+%26+studio/data=!4m7!3m6!1s0x398d5f000477a6ed:0xe596f93b4928ecd0!8m2!3d25.5652512!4d84.6827978!16s%2Fg%2F11md1rfxlq!19sChIJ7aZ3BABfjTkR0OwoSTv5luU?authuser=0&hl=en&rclk=1
Students Cyber Point,Ara,4.0,,+91 85798 01071,,Not Available,"Junction, Katira, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Students+Cyber+Point/data=!4m7!3m6!1s0x398d5f47370e29db:0xed09de1f686e0918!8m2!3d25.5479343!4d84.6565615!16s%2Fg%2F11k3xbnj86!19sChIJ2ykON0dfjTkRGAluaB_eCe0?authuser=0&hl=en&rclk=1
Pandey Cyber Cafe,Ara,,,+91 98018 19484,,Not Available,"Arrah, Sanadiya, Bihar 802301, India",https://www.google.com/maps/place/Pandey+Cyber+Cafe/data=!4m7!3m6!1s0x3992a10ecf95340f:0xb206c3f07428813c!8m2!3d25.5774348!4d84.6583744!16s%2Fg%2F11s0tw8_hk!19sChIJDzSVzw6hkjkRPIEodPDDBrI?authuser=0&hl=en&rclk=1
Rubee Internet Cafe,Ara,,,+91 89691 58344,,Not Available,"Ara, Sinha Rd, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Rubee+Internet+Cafe/data=!4m7!3m6!1s0x398d5f56213352c3:0x4f8980672a60dd23!8m2!3d25.5521584!4d84.6653954!16s%2Fg%2F11t537mj89!19sChIJw1IzIVZfjTkRI91gKmeAiU8?authuser=0&hl=en&rclk=1
"GHANSHYAM CYBER CAFE, SARAIYA. Add-Badi Mathiya, Malik Mahto Market Ke Samne",Ara,5.0,1.0,Not Available,,Not Available,"To, Saraiya - Goraul Rd, Saraiya, Arrah, Bihar 802301, India","https://www.google.com/maps/place/GHANSHYAM+CYBER+CAFE,+SARAIYA.+Add-Badi+Mathiya,+Malik+Mahto+Market+Ke+Samne/data=!4m7!3m6!1s0x398d5f366b7764c5:0xa671bba8c186d496!8m2!3d25.5573074!4d84.6679718!16s%2Fg%2F11j4m_pfb7!19sChIJxWR3azZfjTkRltSGwai7caY?authuser=0&hl=en&rclk=1"
Vidharthi Online Center,Ara,5.0,,+91 95766 31356,,Not Available,"Harigaon, Ara, Arrah, Bihar 802312, India",https://www.google.com/maps/place/Vidharthi+Online+Center/data=!4m7!3m6!1s0x398d5f50ece58c8b:0xe18d31ab706e25c0!8m2!3d25.5432942!4d84.6768105!16s%2Fg%2F11s40mj89p!19sChIJi4zl7FBfjTkRwCVucKsxjeE?authuser=0&hl=en&rclk=1
RN INTERNET SEVA RAMPUR,Ara,3.3,3.0,+91 78604 07490,,Not Available,"Dalan Chhapra, 00, near Maweshi Khana, opposite of Shiv Mandir, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/RN+INTERNET+SEVA+RAMPUR/data=!4m7!3m6!1s0x398d5f6efcace195:0x3187d1813610acbe!8m2!3d25.5584725!4d84.6687381!16s%2Fg%2F11ssnpmv1p!19sChIJleGs_G5fjTkRvqwQNoHRhzE?authuser=0&hl=en&rclk=1
Online Cyber Cafe,Ara,3.9,23.0,+91 91426 75286,,Not Available,"Marutinagar, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Online+Cyber+Cafe/data=!4m7!3m6!1s0x3992a1def9dd03a3:0x8b5cfb06509c02f0!8m2!3d25.5741689!4d84.6694693!16s%2Fg%2F11whycdpg_!19sChIJowPd-d6hkjkR8AKcUAb7XIs?authuser=0&hl=en&rclk=1
Cyber Net,Ara,,,+91 94318 55115,,Not Available,"Mahajan Toli, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Cyber+Net/data=!4m7!3m6!1s0x398d5f3ad5410a85:0xbe1b167b53101359!8m2!3d25.5649478!4d84.671887!16s%2Fg%2F11sh679nr3!19sChIJhQpB1TpfjTkRWRMQU3sWG74?authuser=0&hl=en&rclk=1
Amit Internet Cafe,Ara,,,+91 79034 60516,,Not Available,"Ara, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Amit+Internet+Cafe/data=!4m7!3m6!1s0x398d5f80032408dd:0xb0a9d7f906510afd!8m2!3d25.5589915!4d84.6602!16s%2Fg%2F11s46x_qr0!19sChIJ3QgkA4BfjTkR_QpRBvnXqbA?authuser=0&hl=en&rclk=1
Ajit Cyber Cafe,Ara,,,+91 80834 42952,,Not Available,"1, Birampur Road, Rajendra Nagar, Gausganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Ajit+Cyber+Cafe/data=!4m7!3m6!1s0x398d5fdc74d24c19:0x66eaaa5ac813fd5!8m2!3d25.5540796!4d84.6620118!16s%2Fg%2F11tp4_b22t!19sChIJGUzSdNxfjTkR1T-BrKWqbgY?authuser=0&hl=en&rclk=1
Dev Cyber Cafe,Ara,4.2,5.0,+91 91109 99800,,Not Available,"Bazar Samiti, Bhelai Rd, Jagdev Nagar, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Dev+Cyber+Cafe/data=!4m7!3m6!1s0x398d5fb6cc357921:0xe23f2c574a89c9cf!8m2!3d25.550006!4d84.6536191!16s%2Fg%2F11lttdbtf8!19sChIJIXk1zLZfjTkRz8mJSlcsP-I?authuser=0&hl=en&rclk=1
Piyush Cyber Cafe,Ara,,,+91 82073 82790,,Not Available,"Akhgaon Bhojpur Near Chowk, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Piyush+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f236518509d:0xd1a28e10f696f0a4!8m2!3d25.5528985!4d84.6724546!16s%2Fg%2F11xtmvfg6b!19sChIJnVAYZSNfjTkRpPCW9hCOotE?authuser=0&hl=en&rclk=1
Pandey Online Cyber Cafe,Ara,3.9,23.0,Not Available,,Not Available,"Mahajan Toli, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Pandey+Online+Cyber+Cafe/data=!4m7!3m6!1s0x3992a104fd90103f:0x81652b188c0df15f!8m2!3d25.5680032!4d84.675155!16s%2Fg%2F11rmq0rwrg!19sChIJPxCQ_QShkjkRX_ENjBgrZYE?authuser=0&hl=en&rclk=1
Rudra Cyber Cafe,Ara,4.4,30.0,+91 96316 30404,,Not Available,"Singh Awas, Raghuvanshi Nagar, Gausganj, Gangi, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Rudra+Cyber+Cafe/data=!4m7!3m6!1s0x3992a1feffaf2499:0x6a2cfbd85e25c5a9!8m2!3d25.583074!4d84.677271!16s%2Fg%2F11m6s4t69n!19sChIJmSSv__6hkjkRqcUlXtj7LGo?authuser=0&hl=en&rclk=1
Netcafepark,Begusarai,4.4,,Not Available,,Not Available,"Har Har Mahadev chowk, Premshila Market, Begusarai, Bihar 851117, India",https://www.google.com/maps/place/Netcafepark/data=!4m7!3m6!1s0x39f21acb3c6c8a99:0x1c9b7db7b58b1877!8m2!3d25.421105!4d86.117516!16s%2Fg%2F11fzr382_9!19sChIJmYpsPMsa8jkRdxiLtbd9mxw?authuser=0&hl=en&rclk=1
Josi Cyber Cafe,Begusarai,4.7,,+91 78081 97187,,Not Available,"Road, Singhaul Dih, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Josi+Cyber+Cafe/data=!4m7!3m6!1s0x39f205631accc415:0x89ffbfe31e9670e7!8m2!3d25.4365182!4d86.0994658!16s%2Fg%2F11gnsntk6p!19sChIJFcTMGmMF8jkR53CWHuO__4k?authuser=0&hl=en&rclk=1
Laxmi Cyber Cafe,Begusarai,3.7,,+91 76784 54367,,Not Available,"Near, Hanuman Mandir, Main Road, Vishnupur, Bishnupur, Mohan Eghu, Begusarai, Bihar 851129, India",https://www.google.com/maps/place/Laxmi+Cyber+Cafe/data=!4m7!3m6!1s0x39f21b19c1782b33:0x6e48714c57babee3!8m2!3d25.4123186!4d86.1483162!16s%2Fg%2F11fcv4c79g!19sChIJMyt4wRkb8jkR4766V0xxSG4?authuser=0&hl=en&rclk=1
Digital Jugad Center,Begusarai,4.4,,+91 85068 50683,,Not Available,"Shop No. 2, In Front Of G.D. College, G.D. College Road, B.N. Market, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Digital+Jugad+Center/data=!4m7!3m6!1s0x39f21acdf5607b1d:0x4c388c4756131f32!8m2!3d25.417925!4d86.12428!16s%2Fg%2F11fj1rnyrj!19sChIJHXtg9c0a8jkRMh8TVkeMOEw?authuser=0&hl=en&rclk=1
PREM ONLINE CYBER CAFE,Begusarai,4.4,7.0,+91 72918 12717,,Not Available,"Vasant Vihar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/PREM+ONLINE+CYBER+CAFE/data=!4m7!3m6!1s0x39f21bb07e41a401:0x11c3cfa119581f63!8m2!3d25.4224063!4d86.1309111!16s%2Fg%2F11sbpy_rj4!19sChIJAaRBfrAb8jkRYx9YGaHPwxE?authuser=0&hl=en&rclk=1
Arnav Cyber Cafe,Begusarai,5.0,,+91 94305 53555,,Not Available,"GD College Rd, near CANARA BANK, Pipra, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Arnav+Cyber+Cafe/data=!4m7!3m6!1s0x39f21b075e28052b:0x9566469236d27109!8m2!3d25.4186!4d86.122175!16s%2Fg%2F11f5_k_j58!19sChIJKwUoXgcb8jkRCXHSNpJGZpU?authuser=0&hl=en&rclk=1
Kiran Online Point (वसुधा केंद्र),Begusarai,5.0,,+91 91234 17939,,Not Available,"Dak Bunglow Rd, opposite OMAR GIRLS HIGH SCHOOL, Bishnupur, Begusarai, Mohan Eghu, Bihar 851101, India",https://www.google.com/maps/place/Kiran+Online+Point+%28%E0%A4%B5%E0%A4%B8%E0%A5%81%E0%A4%A7%E0%A4%BE+%E0%A4%95%E0%A5%87%E0%A4%82%E0%A4%A6%E0%A5%8D%E0%A4%B0%29/data=!4m7!3m6!1s0x39f21b74f217970b:0xc1a8034b0935cfbb!8m2!3d25.4128039!4d86.1452893!16s%2Fg%2F11p5db1y94!19sChIJC5cX8nQb8jkRu881CUsDqME?authuser=0&hl=en&rclk=1
"Maa Chandrakala, MANAS and MAHIMA online cafe",Begusarai,,,Not Available,,Not Available,"Ward 28, near New Madhur Misthan ke pass, At, Lohianagar, Begusarai, Bihar 851218, India","https://www.google.com/maps/place/Maa+Chandrakala,+MANAS+and+MAHIMA+online+cafe/data=!4m7!3m6!1s0x39f205abcfd8e7e5:0x41c4e1e815bd69!8m2!3d25.425403!4d86.1409056!16s%2Fg%2F11n567p3hl!19sChIJ5efYz6sF8jkRab0V6OHEQQA?authuser=0&hl=en&rclk=1"
CYBER UNIQUE POINT,Begusarai,4.8,,Not Available,,Not Available,"C4JM+764, Bagha Rd, Suhird Nagar, Subhash Nagar, Begusarai, Bihar 851218, India",https://www.google.com/maps/place/CYBER+UNIQUE+POINT/data=!4m7!3m6!1s0x39f205288a28cc55:0xb027949cde156e43!8m2!3d25.4306293!4d86.133075!16s%2Fg%2F11sx049wj_!19sChIJVcwoiigF8jkRQ24V3pyUJ7A?authuser=0&hl=en&rclk=1
Kanhaiya Digital Seva,Begusarai,5.0,,+91 70508 00687,,https://youtube.com/channel/UCFNxz_pldO9c873uUhmfCvQ,"Ward no 12, Phulwaria 03, BEGUSARAI, Bihar 851112, India",https://www.google.com/maps/place/Kanhaiya+Digital+Seva/data=!4m7!3m6!1s0x39f20dfa1ed95741:0xf0be96278ea1cbc1!8m2!3d25.4695896!4d85.9864795!16s%2Fg%2F11smbn9mvx!19sChIJQVfZHvoN8jkRwcuhjieWvvA?authuser=0&hl=en&rclk=1
Global online center Begusarai ग्लोबल ऑनलाइन सेंटर बेगूसराय,Begusarai,5.0,,Not Available,,Not Available,"Nawab chowk, pokhariya, near    , Chitragupta Nagar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Global+online+center+Begusarai+%E0%A4%97%E0%A5%8D%E0%A4%B2%E0%A5%8B%E0%A4%AC%E0%A4%B2+%E0%A4%91%E0%A4%A8%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%A8+%E0%A4%B8%E0%A5%87%E0%A4%82%E0%A4%9F%E0%A4%B0+%E0%A4%AC%E0%A5%87%E0%A4%97%E0%A5%82%E0%A4%B8%E0%A4%B0%E0%A4%BE%E0%A4%AF/data=!4m7!3m6!1s0x39f21b005ff70793:0x1c0e320cff3308ef!8m2!3d25.4161949!4d86.137697!16s%2Fg%2F11whgznnfx!19sChIJkwf3XwAb8jkR7wgz_wwyDhw?authuser=0&hl=en&rclk=1
DISHA DIGITAL ONLINE POINT,Begusarai,4.7,,Not Available,,Not Available,"C47Q+58J, KALISTHAN, BP School Road, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/DISHA+DIGITAL+ONLINE+POINT/data=!4m7!3m6!1s0x39f21b548f9bc7ed:0xeb70f3be0f26bb7e!8m2!3d25.4129652!4d86.1382806!16s%2Fg%2F11j6fnt1qq!19sChIJ7cebj1Qb8jkRfrsmD77zcOs?authuser=0&hl=en&rclk=1
Vikash Computer,Begusarai,4.4,,+91 62006 06817,,Not Available,"Pokharia Rd, Chitragupta Nagar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Vikash+Computer/data=!4m7!3m6!1s0x39f21ad54d0fad17:0x65a04fee5021babc!8m2!3d25.4225595!4d86.1337786!16s%2Fg%2F11h2d85sxj!19sChIJF60PTdUa8jkRvLohUO5PoGU?authuser=0&hl=en&rclk=1
Common Service Center Singhaul,Begusarai,4.1,,+91 97083 92062,,Not Available,"Singhaul Dih, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Common+Service+Center+Singhaul/data=!4m7!3m6!1s0x39f20559561c7c35:0x8cae630099d9bd9f!8m2!3d25.4390337!4d86.098822!16s%2Fg%2F11c1vndsx2!19sChIJNXwcVlkF8jkRn73ZmQBjrow?authuser=0&hl=en&rclk=1
ONLINE TRANDS,Begusarai,5.0,,+91 99556 53705,,Not Available,"Nawab Chowk, Chitragupta Nagar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/ONLINE+TRANDS/data=!4m7!3m6!1s0x39f21bf44add8975:0xb52ad4451101b467!8m2!3d25.4161062!4d86.1377249!16s%2Fg%2F11sjcc99gx!19sChIJdYndSvQb8jkRZ7QBEUXUKrU?authuser=0&hl=en&rclk=1
online seva,Begusarai,4.2,,+91 83402 67066,,Not Available,"no 44, Nayatola, bajitpur ward, Bishanpur, Begusarai, Mohan Eghu, Bihar 851129, India",https://www.google.com/maps/place/online+seva/data=!4m7!3m6!1s0x39f21b6c5576f24b:0x6fb0c108e6dc84c7!8m2!3d25.4043171!4d86.1560776!16s%2Fg%2F11ypsl111q!19sChIJS_J2VWwb8jkRx4Tc5gjBsG8?authuser=0&hl=en&rclk=1
Suraj cyber point & stationery,Begusarai,5.0,,+91 62022 79153,,Not Available,"near Durga Mandir, Gandhi Nagar, Subhash Nagar, Begusarai, Bihar 851218, India",https://www.google.com/maps/place/Suraj+cyber+point+%26+stationery/data=!4m7!3m6!1s0x39f2051ec296f055:0xdf0365fd4d0951a!8m2!3d25.4276069!4d86.1290925!16s%2Fg%2F11r7xxcyb1!19sChIJVfCWwh4F8jkRGpXQ1F828A0?authuser=0&hl=en&rclk=1
Rishant General Store with cyber cafe,Begusarai,,,+91 87893 53112,,http://www.rishant.com/,"Vishwanath Nagar, Pipra, Begusarai, Bihar 851117, India",https://www.google.com/maps/place/Rishant+General+Store+with+cyber+cafe/data=!4m7!3m6!1s0x39f21acc22868a67:0x578f6fa01b29583f!8m2!3d25.4170145!4d86.1204991!16s%2Fg%2F11c6dxgx16!19sChIJZ4qGIswa8jkRP1gpG6Bvj1c?authuser=0&hl=en&rclk=1
Rishant Cyber Cafe,Begusarai,5.0,,+91 97094 39411,,Not Available,"Ward No 16, Vishwanath Nagar, Pipra, Begusarai, Bihar 851117, India",https://www.google.com/maps/place/Rishant+Cyber+Cafe/data=!4m7!3m6!1s0x39f21bf2ff02ad07:0x4305545c0e1d8dde!8m2!3d25.4172349!4d86.1204468!16s%2Fg%2F11wmz8c7bg!19sChIJB60C__Ib8jkR3o0dDlxUBUM?authuser=0&hl=en&rclk=1
Cyber cafe zone,Begusarai,5.0,,Not Available,,Not Available,"ward no 37, Purani Tinmanjhila, Pokharia Rd, Vishnupur, Sarvodaya Nagar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Cyber+cafe+zone/data=!4m7!3m6!1s0x39f21b8c1030003d:0xb8fed07ea08662c7!8m2!3d25.4174904!4d86.1325768!16s%2Fg%2F11z03j9_nt!19sChIJPQAwEIwb8jkRx2KGoH7Q_rg?authuser=0&hl=en&rclk=1
R.K CYBER ZONE,Begusarai,5.0,,+91 62030 28027,,Not Available,"Shankarpur Bakhadda, Begusarai, Bihar 851129, India",https://www.google.com/maps/place/R.K+CYBER+ZONE/data=!4m7!3m6!1s0x39f21b856721ea57:0xe56afa05292ca1d1!8m2!3d25.3786865!4d86.1635413!16s%2Fg%2F11x5yvmfn2!19sChIJV-ohZ4Ub8jkR0aEsKQX6auU?authuser=0&hl=en&rclk=1
Digital Cyber Point,Begusarai,5.0,,+91 91551 40190,,Not Available,"Ramjanpur, near National Highway 31, near Ramjanpur Masjid, Begusarai, Bihar 851129, India",https://www.google.com/maps/place/Digital+Cyber+Point/data=!4m7!3m6!1s0x39f21defc5fadf69:0x7247c3fbc8f1262f!8m2!3d25.4123759!4d86.192121!16s%2Fg%2F11y8hmfgsl!19sChIJad_6xe8d8jkRLybxyPvDR3I?authuser=0&hl=en&rclk=1
ASK Cyber Cafe,Begusarai,,,Not Available,,Not Available,"HARPUR DHALA, Tilrath Rd, near Indian Bank Refinery Road, Begusarai, Bihar 851112, India",https://www.google.com/maps/place/ASK+Cyber+Cafe/data=!4m7!3m6!1s0x39f20f9c04d540b1:0xab0eafa8d58147a3!8m2!3d25.4384702!4d86.0759743!16s%2Fg%2F11mrx7z9f0!19sChIJsUDVBJwP8jkRo0eB1aivDqs?authuser=0&hl=en&rclk=1
csc centre,Begusarai,5.0,,Not Available,,Not Available,"C48C+V6C, Professor Colony Rd, Vishwanath Nagar, Dinkar Nagar, Pipra, Begusarai, Bihar 851117, India",https://www.google.com/maps/place/csc+centre/data=!4m7!3m6!1s0x39f21b00735c1b5d:0xd3bd8c6942da0794!8m2!3d25.4171497!4d86.1205783!16s%2Fg%2F11msvqd73w!19sChIJXRtccwAb8jkRlAfaQmmMvdM?authuser=0&hl=en&rclk=1
CYBER ZONE,Begusarai,3.7,,+91 84050 99266,,Not Available,"market, Pokharia Rd, Nagerpalika Chowk, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/CYBER+ZONE/data=!4m7!3m6!1s0x39f21bb34eded7bb:0xa8472fb19bfc5e19!8m2!3d25.4147225!4d86.1375746!16s%2Fg%2F11t828sn46!19sChIJu9feTrMb8jkRGV78m7EvR6g?authuser=0&hl=en&rclk=1
