Business Name,City,Rating,Reviews Count,Phone Number,Email,Website,Full Address,Google Maps Link
CYBER WORLD,Sasaram,5.0,,Not Available,,Not Available,"- Indian Public School, Jagdev Nagar, Ashikpur, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/CYBER+WORLD/data=!4m7!3m6!1s0x398db1006c747c9b:0x9368d31e17aacdaa!8m2!3d24.9542431!4d84.0309866!16s%2Fg%2F11lz50ff90!19sChIJm3x0bACxjTkRqs2qFx7TaJM?authuser=0&hl=en&rclk=1
Ajay Cyber Cafe & CSC centre,Sasaram,4.0,,+91 90655 47154,,Not Available,"BSNL, Post office Road, Khilanganj, Laxkariganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Ajay+Cyber+Cafe+%26+CSC+centre/data=!4m7!3m6!1s0x398db7ceba8634ed:0x5f2aaf234e8adc74!8m2!3d24.9534051!4d84.0141969!16s%2Fg%2F11vylxbsn1!19sChIJ7TSGus63jTkRdNyKTiOvKl8?authuser=0&hl=en&rclk=1
ASHISH DIGITAL ZONE,Sasaram,5.0,,+91 91022 08788,,Not Available,"STREET, Santoshi Maa Path, P S Nagar, Sasaram, Kuraich, Bihar 821115, India",https://www.google.com/maps/place/ASHISH+DIGITAL+ZONE/data=!4m7!3m6!1s0x398db7c264eaecdd:0x9e77aec9eb1b3003!8m2!3d24.9623387!4d84.0151622!16s%2Fg%2F11jp011fcx!19sChIJ3ezqZMK3jTkRAzAb68mud54?authuser=0&hl=en&rclk=1
MS MARIYA COMMUNICATION AND CYBER WORLD,Sasaram,4.3,,+91 91558 99193,,Not Available,"near Dev Public School In Front, Gorakshni, Mohaddiganj, Sasaram, Patna, Bihar 821115, India",https://www.google.com/maps/place/MS+MARIYA+COMMUNICATION+AND+CYBER+WORLD/data=!4m7!3m6!1s0x398db0ad3668618d:0xba47941cd20a802a!8m2!3d24.9636665!4d84.0172993!16s%2Fg%2F11f_p2x0g8!19sChIJjWFoNq2wjTkRKoAK0hyUR7o?authuser=0&hl=en&rclk=1
Rahul cyber cafe and videography,Sasaram,4.0,,+91 75619 20633,,Not Available,"Nooranganj Durga Mandir Rd, Hetimpur, Sasaram, Pratapganj, Bihar 821115, India",https://www.google.com/maps/place/Rahul+cyber+cafe+and+videography/data=!4m7!3m6!1s0x398db19ca25aeabb:0x5dbfa17193c7f28c!8m2!3d24.9497761!4d84.0232511!16s%2Fg%2F11tn827x3l!19sChIJu-paopyxjTkRjPLHk3Ghv10?authuser=0&hl=en&rclk=1
Office,Sasaram,5.0,,+91 70049 28799,,Not Available,"Geeta Ghat Colony, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Office/data=!4m7!3m6!1s0x398db71cce6129e5:0x993e0189c7f402f7!8m2!3d24.953743!4d84.0118901!16s%2Fg%2F11sv74mdj7!19sChIJ5Slhzhy3jTkR9wL0x4kBPpk?authuser=0&hl=en&rclk=1
Bharat Cyber Zone,Sasaram,,,Not Available,,Not Available,"Sherganj Rd, near Shukharauja, Hetimpur, Sasaram, Pratapganj, Bihar 821115, India",https://www.google.com/maps/place/Bharat+Cyber+Zone/data=!4m7!3m6!1s0x398db18f870a9313:0x8f2d146a485806b1!8m2!3d24.9483093!4d84.020013!16s%2Fg%2F11n3c_3943!19sChIJE5MKh4-xjTkRsQZYSGoULY8?authuser=0&hl=en&rclk=1
INTERNET POINT,Sasaram,4.5,,+91 91351 18440,,Not Available,"Badki, Nooran Ganj, karpurwa, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/INTERNET+POINT/data=!4m7!3m6!1s0x398db70039a2dc4f:0x1a4a292ec84c34f5!8m2!3d24.9456611!4d84.0060172!16s%2Fg%2F11wfrs3t_p!19sChIJT9yiOQC3jTkR9TRMyC4pSho?authuser=0&hl=en&rclk=1
Digital Cyber Cafe & Internet Point,Sasaram,,,Not Available,,Not Available,"W2W8+3HQ, Dharamshala Rd, near power house, Navaratan Bazar, Laxkariganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Digital+Cyber+Cafe+%26+Internet+Point/data=!4m7!3m6!1s0x398db70035008b75:0x91779ec8e01bfe33!8m2!3d24.9452103!4d84.0164902!16s%2Fg%2F11ypmbd420!19sChIJdYsANQC3jTkRM_4b4Mied5E?authuser=0&hl=en&rclk=1
Maurya Cyber & CSC,Sasaram,5.0,,Not Available,,Not Available,"XX2R+G3W, Bhatarhi, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/Maurya+Cyber+%26+CSC/data=!4m7!3m6!1s0x398db7002b0f77ff:0xdba1cc5b16f4142a!8m2!3d24.9513519!4d83.9902116!16s%2Fg%2F11mlv22wl3!19sChIJ_3cPKwC3jTkRKhT0FlvMods?authuser=0&hl=en&rclk=1
Sarswati Cyber Cafe,Sasaram,5.0,,+91 62005 66108,,Not Available,"Suman Market, 2a, Ara - Sasaram Rd, Gauraxini, P S Nagar, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Sarswati+Cyber+Cafe/data=!4m7!3m6!1s0x398db769527849c9:0xd7af29bb4fb3ac6e!8m2!3d24.9583504!4d84.0153569!16s%2Fg%2F11svl0zz29!19sChIJyUl4Umm3jTkRbqyzT7spr9c?authuser=0&hl=en&rclk=1
Saheli Computer & Common Services Centre,Sasaram,3.6,,+91 94730 17663,,Not Available,"Ara - Sasaram Rd, near mahabir mandirasaram, mahavir asthan, Kuraich, Bihar 821115, India",https://www.google.com/maps/place/Saheli+Computer+%26+Common+Services+Centre/data=!4m7!3m6!1s0x398db0ad49beb5b3:0xf146f7b6852038f2!8m2!3d24.9635549!4d84.0167368!16s%2Fg%2F11c58fpnms!19sChIJs7W-Sa2wjTkR8jgghbb3RvE?authuser=0&hl=en&rclk=1
PRINCE CYBER CAFE,Sasaram,,,+91 93041 19755,,Not Available,"no. 02, Gajradh,Gaurakshini, Gaurakshni, 02 Gaurakshni, Sasaram - Patna Rd, near Aaragumati, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/PRINCE+CYBER+CAFE/data=!4m7!3m6!1s0x398db7d3eab64f21:0x1f95ad606f3baf3b!8m2!3d24.9570804!4d84.0147441!16s%2Fg%2F11yt4fv0nd!19sChIJIU-26tO3jTkRO687b2CtlR8?authuser=0&hl=en&rclk=1
Apna CSC kendra,Sasaram,5.0,,Not Available,,Not Available,"Shop no 19, opposite of sbi bank mahavir asthan, Mohaddiganj, Kuraich, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Apna+CSC+kendra/data=!4m7!3m6!1s0x398db1537c510077:0x5ba7500ab878aa01!8m2!3d24.9627296!4d84.0169374!16s%2Fg%2F11n4h3rsvx!19sChIJdwBRfFOxjTkRAap4uApQp1s?authuser=0&hl=en&rclk=1
Digital Cyber Cafe,Sasaram,4.0,,+91 91234 92369,,Not Available,"Jamuhar Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Digital+Cyber+Cafe/data=!4m7!3m6!1s0x398db17f7d042177:0x94a2dc6b2b8ff72!8m2!3d24.9486927!4d84.0401798!16s%2Fg%2F11lzwvt2bb!19sChIJdyEEfX-xjTkRcv-4ssYtSgk?authuser=0&hl=en&rclk=1
Anish stationary & cyber cafe,Sasaram,3.8,,+91 99054 52192,,Not Available,"sona chouk, Mohaddiganj, Sasaram, Kuraich, Bihar 821115, India",https://www.google.com/maps/place/Anish+stationary+%26+cyber+cafe/data=!4m7!3m6!1s0x398db13a92d64ea3:0xf29826c0d1fdc101!8m2!3d24.9619984!4d84.0224686!16s%2Fg%2F11w8hxvcmc!19sChIJo07WkjqxjTkRAcH90cAmmPI?authuser=0&hl=en&rclk=1
Sona Cyber Cafe,Sasaram,5.0,,+91 79034 42566,,Not Available,"Sobhaganj, More, Baulia, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Sona+Cyber+Cafe/data=!4m7!3m6!1s0x398db1cb86426bd1:0xbc5cd381ca3660a3!8m2!3d24.9466235!4d84.0215763!16s%2Fg%2F11y2bt5vrr!19sChIJ0WtChsuxjTkRo2A2yoHTXLw?authuser=0&hl=en&rclk=1
CYBER HUB,Sasaram,,,Not Available,,Not Available,"X232+8XF, Unnamed Road, Fazalganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/CYBER+HUB/data=!4m7!3m6!1s0x398db7003f8a7b43:0x837ebeabd4b31852!8m2!3d24.9532832!4d84.0025586!16s%2Fg%2F11n9dwtmx5!19sChIJQ3uKPwC3jTkRUhiz1Ku-foM?authuser=0&hl=en&rclk=1
Cyberpulse Network Cafe,Sasaram,,,+91 90069 61814,,Not Available,"Bajar, Takiya Sasaram, Takia, Sasaram, Bihar 800001, India",https://www.google.com/maps/place/Cyberpulse+Network+Cafe/data=!4m7!3m6!1s0x398db76b9d4778cb:0xa6c04599495f7376!8m2!3d24.9592652!4d84.0059234!16s%2Fg%2F11zkpm12kb!19sChIJy3hHnWu3jTkRdnNfSZlFwKY?authuser=0&hl=en&rclk=1
"Ankit Cyber Cafe , Kachahri",Sasaram,3.7,,+91 77394 50866,,Not Available,"X236+F9F Ankit Cyber Cafe, Kachahri Kachahri Road, Geeta Ghat Colony, Sasaram, Bihar 821115, India","https://www.google.com/maps/place/Ankit+Cyber+Cafe+,+Kachahri/data=!4m7!3m6!1s0x398db783ad2a830b:0x78da56311990a905!8m2!3d24.9536854!4d84.0109213!16s%2Fg%2F11s56mc1_k!19sChIJC4MqrYO3jTkRBamQGTFW2ng?authuser=0&hl=en&rclk=1"
Shivansh online and CSC centre,Sasaram,5.0,,Not Available,,Not Available,"bazar, takiya, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/Shivansh+online+and+CSC+centre/data=!4m7!3m6!1s0x398db70bff9d6aa5:0x3b2ffb3fd1c9fe4e!8m2!3d24.9593492!4d84.0052702!16s%2Fg%2F11nxbv4cwt!19sChIJpWqd_wu3jTkRTv7J0T_7Lzs?authuser=0&hl=en&rclk=1
Mithali Cyber Cafe,Sasaram,,,+91 62001 81745,,Not Available,"Mithali Cyber Cafe, Chandrvanshi Nagar, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/Mithali+Cyber+Cafe/data=!4m7!3m6!1s0x398db76c03eced25:0xa9e005a8b82db247!8m2!3d24.9508356!4d83.992099!16s%2Fg%2F11tg2y1gsk!19sChIJJe3sA2y3jTkRR7ItuKgF4Kk?authuser=0&hl=en&rclk=1
DIGITAL INDIA,Sasaram,3.2,,Not Available,,Not Available,"MORE, JAGDEV CHOK BAULIYA, PO, PS, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/DIGITAL+INDIA/data=!4m7!3m6!1s0x398db1186e1f5f95:0x4532ef8bdc5e5eb1!8m2!3d24.9544282!4d84.0248438!16s%2Fg%2F11g0pzffgm!19sChIJlV8fbhixjTkRsV5e3IvvMkU?authuser=0&hl=en&rclk=1
Common Service Centres,Sasaram,4.4,,+91 70041 38170,,Not Available,"Chanravanshi Nagar, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/Common+Service+Centres/data=!4m7!3m6!1s0x398db76b488e45bf:0xd714b5c68c353dc5!8m2!3d24.9499926!4d83.991467!16s%2Fg%2F11g9dcqs82!19sChIJv0WOSGu3jTkRxT01jMa1FNc?authuser=0&hl=en&rclk=1
Chaurasiya Online Seva Kendra,Sasaram,5.0,,+91 88266 11603,,Not Available,"Kalali More Rafiganj AURANGABAD Bihar 824125, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Chaurasiya+Online+Seva+Kendra/data=!4m7!3m6!1s0x398d21006b30493f:0xaee8a910a0efbdd8!8m2!3d24.9456884!4d84.0208753!16s%2Fg%2F11y50h2g9n!19sChIJP0kwawAhjTkR2L3voBCp6K4?authuser=0&hl=en&rclk=1
Shobha Stationery & Cyber Cafe,Sasaram,5.0,,+91 83907 62608,,Not Available,"Shobha Palace, Dharamshala Rd, Hetimpur, Sasaram, Pratapganj, Bihar 821115, India",https://www.google.com/maps/place/Shobha+Stationery+%26+Cyber+Cafe/data=!4m7!3m6!1s0x398db1cb9653a087:0x8bd9546a64d51557!8m2!3d24.9515023!4d84.0189427!16s%2Fg%2F11vb_8jyhj!19sChIJh6BTlsuxjTkRVxXVZGpU2Ys?authuser=0&hl=en&rclk=1
RAJ COMPUTER CSC CENTRE,Sasaram,5.0,,+91 70508 07650,,Not Available,"Bauliya Rd, Nooran Ganj, Sasaram, Pratapganj, Bihar 821115, India",https://www.google.com/maps/place/RAJ+COMPUTER+CSC+CENTRE/data=!4m7!3m6!1s0x398db1ba2ae3bf1b:0xd9e9de455d63e8ea!8m2!3d24.9512376!4d84.0235166!16s%2Fg%2F11k9jr8b0d!19sChIJG7_jKrqxjTkR6uhjXUXe6dk?authuser=0&hl=en&rclk=1
Cyber City 2,Sasaram,,,+91 70706 45474,,Not Available,"Cyber City, Alamganj Sagar Raod, Ashikpur, Sasaram, Pratapganj, Bihar 821115, India",https://www.google.com/maps/place/Cyber+City+2/data=!4m7!3m6!1s0x398db17f52dfd3c7:0x46e85b98221b8e45!8m2!3d24.9438254!4d84.022891!16s%2Fg%2F11ynwtmkx8!19sChIJx9PfUn-xjTkRRY4bIphb6EY?authuser=0&hl=en&rclk=1
Prakash Digital Cyber Zone,Sasaram,,,+91 79797 57874,,Not Available,"Mahavir Astan, Mohaddiganj, Kuraich, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Prakash+Digital+Cyber+Zone/data=!4m7!3m6!1s0x398db1000b3af0bf:0xc1319b3395c7e9c5!8m2!3d24.9661234!4d84.0177713!16s%2Fg%2F11lmj6gzkz!19sChIJv_A6CwCxjTkRxenHlTObMcE?authuser=0&hl=en&rclk=1
M/s Internete Service Provider,Sasaram,4.3,,+91 96316 10950,,Not Available,"New Area, Post Office Circle, near Sub, of, Dilia, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/M%2Fs+Internete+Service+Provider/data=!4m7!3m6!1s0x398db0b9ceda3157:0xbfaa573d5679f80b!8m2!3d24.953924!4d84.0143893!16s%2Fg%2F11cn6dvr5n!19sChIJVzHazrmwjTkRC_h5Vj1Xqr8?authuser=0&hl=en&rclk=1
"Bholu Internet Cafe , Banking Service इंटरनेट कैफे, बैंकिंग सर्विस",Sasaram,5.0,1.0,Not Available,,https://whatsapp.com/channel/0029VaAcVZE6GcGFioBgtQ2g,", Sasaram, Bihar 821115, India","https://www.google.com/maps/place/Bholu+Internet+Cafe+,+Banking+Service+%E0%A4%87%E0%A4%82%E0%A4%9F%E0%A4%B0%E0%A4%A8%E0%A5%87%E0%A4%9F+%E0%A4%95%E0%A5%88%E0%A4%AB%E0%A5%87,+%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%82%E0%A4%97+%E0%A4%B8%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%B8/data=!4m7!3m6!1s0x398db103c942486f:0x3192ff033ea47d77!8m2!3d24.9491528!4d84.0402467!16s%2Fg%2F11khc4wwn9!19sChIJb0hCyQOxjTkRd32kPgP_kjE?authuser=0&hl=en&rclk=1"
MURTANA COMPUTERS,Sasaram,4.5,6.0,+91 70794 94838,,http://www.murtanacomputers.com/,"Main Road, Mahaveer Asthan, Kuraich, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/MURTANA+COMPUTERS/data=!4m7!3m6!1s0x398db1d2fe308525:0x8f0b63c0baf1b17e!8m2!3d24.9645451!4d84.0174728!16s%2Fg%2F11k4vlfs1q!19sChIJJYUw_tKxjTkRfrHxusBjC48?authuser=0&hl=en&rclk=1
माँ भवानी फोटोस्टेट Cybercafe,Sasaram,3.0,,Not Available,,Not Available,"X237+JVG, Dakbangala, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/%E0%A4%AE%E0%A4%BE%E0%A4%81+%E0%A4%AD%E0%A4%B5%E0%A4%BE%E0%A4%A8%E0%A5%80+%E0%A4%AB%E0%A5%8B%E0%A4%9F%E0%A5%8B%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%9F+Cybercafe/data=!4m7!3m6!1s0x398db7424ca0ef53:0x34c49aef82b0bbdf!8m2!3d24.9540698!4d84.0146888!16s%2Fg%2F11g10nhln1!19sChIJU--gTEK3jTkR37uwgu-axDQ?authuser=0&hl=en&rclk=1
MODI CARE & INTERNET CAFE,Sasaram,,,Not Available,,Not Available,"X237+JVG, Dilia, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/MODI+CARE+%26+INTERNET+CAFE/data=!4m7!3m6!1s0x398db70ede7958bd:0xc7ab328254ee952e!8m2!3d24.9540703!4d84.0146977!16s%2Fg%2F11jcvkh0r4!19sChIJvVh53g63jTkRLpXuVIIyq8c?authuser=0&hl=en&rclk=1
Raj Communication,Sasaram,5.0,2.0,+91 74929 25191,,Not Available,"Kuraich Mahavir Asthan, Alampur, Bihar 821115, India",https://www.google.com/maps/place/Raj+Communication/data=!4m7!3m6!1s0x398db162bbd9173f:0x511d13805226e588!8m2!3d24.9634377!4d84.0172818!16s%2Fg%2F11tt6jyqym!19sChIJPxfZu2KxjTkRiOUmUoATHVE?authuser=0&hl=en&rclk=1
Prince Cyber Cafe and Book Store,Sasaram,4.0,,+91 90062 89920,,Not Available,"Shershah collage lalganj nahar, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Prince+Cyber+Cafe+and+Book+Store/data=!4m7!3m6!1s0x398db732614a258b:0x9c3cb0c705779835!8m2!3d24.9538803!4d84.0142866!16s%2Fg%2F11w2bj4zz3!19sChIJiyVKYTK3jTkRNZh3BcewPJw?authuser=0&hl=en&rclk=1
New Vision Library and cyber cafe,Sasaram,4.9,,Not Available,,Not Available,"South of V-MART, Ara - Sasaram Rd, Gaurakshani, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/New+Vision+Library+and+cyber+cafe/data=!4m7!3m6!1s0x398db7c046ee680b:0xad386c1df70b1768!8m2!3d24.959069!4d84.0159235!16s%2Fg%2F11jz75lcd7!19sChIJC2juRsC3jTkRaBcL9x1sOK0?authuser=0&hl=en&rclk=1
Munna Enterprises,Sasaram,5.0,5.0,+91 94302 02428,,Not Available,"Muradabad, Sasaram, Muradabad Khurd, Bihar 821113, India",https://www.google.com/maps/place/Munna+Enterprises/data=!4m7!3m6!1s0x398db70e3b55baab:0xeb657091951f1ec4!8m2!3d24.97218!4d84.0006648!16s%2Fg%2F11sdf3ndqy!19sChIJq7pVOw63jTkRxB4flZFwZes?authuser=0&hl=en&rclk=1
SRI RAM CYBER CAFE,Sasaram,4.1,833.0,Not Available,,Not Available,"Train ticket booking DAK BANGLA MARKET NEAR BUS STEND SHOP NUMER 52, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/SRI+RAM+CYBER+CAFE/data=!4m7!3m6!1s0x398db7384e4bd33d:0x4d47b43294b8b0d9!8m2!3d24.9542232!4d84.0146836!16s%2Fg%2F11jmw8xy01!19sChIJPdNLTji3jTkR2bC4lDK0R00?authuser=0&hl=en&rclk=1
ADARSH CYBER CAFE,Sasaram,,,Not Available,,Not Available,"Village -Gijwahi,p/o, p/s, Karwandiya, sasaram, Bihar 821305, India",https://www.google.com/maps/place/ADARSH+CYBER+CAFE/data=!4m7!3m6!1s0x398db1a5f0754f99:0xba82851282b56ec9!8m2!3d24.9253075!4d84.0666048!16s%2Fg%2F11yyvscnt5!19sChIJmU918KWxjTkRyW61ghKFgro?authuser=0&hl=en&rclk=1
Rakesh Cyber Cafe,Sasaram,4.0,1.0,+91 85389 68014,,Not Available,"Kadirganj, Sasaram, Pratapganj, Bihar 821115, India",https://www.google.com/maps/place/Rakesh+Cyber+Cafe/data=!4m7!3m6!1s0x398db103c0e3c0db:0xde5c5f733f16ba6d!8m2!3d24.9441403!4d84.0215341!16s%2Fg%2F11v02zr510!19sChIJ28DjwAOxjTkRbboWP3NfXN4?authuser=0&hl=en&rclk=1
Smart digital service Cyber cafe,Sasaram,,,Not Available,,Not Available,"Chanravanshi Nagar, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/Smart+digital+service+Cyber+cafe/data=!4m7!3m6!1s0x398db70031398365:0xb61e8eb962c78934!8m2!3d24.9491865!4d83.991128!16s%2Fg%2F11xp8h64k2!19sChIJZYM5MQC3jTkRNInHYrmOHrY?authuser=0&hl=en&rclk=1
Rangoli Computers,Sasaram,3.8,,+91 99340 79481,,Not Available,"X244+R72, NS-004-0034, Takiya Sasaram, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/Rangoli+Computers/data=!4m7!3m6!1s0x398db745f05fd3fd:0x4f9ba879d0fa9bf2!8m2!3d24.9567349!4d84.005716!16s%2Fg%2F11g8xgylrq!19sChIJ_dNf8EW3jTkR8pv60Hmom08?authuser=0&hl=en&rclk=1
AG Cafe & Restaurant,Sasaram,4.4,,Not Available,,Not Available,"Grand Chandra Complex, 2nd Floor, near Kachahri Petrol Pump, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/AG+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x398db758c0763ea5:0xd150ed8bc86c0114!8m2!3d24.9532607!4d84.0122925!16s%2Fg%2F11qpxmwl9z!19sChIJpT52wFi3jTkRFAFsyIvtUNE?authuser=0&hl=en&rclk=1
Reshma Enterprises,Sasaram,3.7,,+91 99055 53922,,Not Available,"Head Post office Road, Laxkariganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Reshma+Enterprises/data=!4m7!3m6!1s0x398db7e5a5d87671:0x46f8dcdeb934d31a!8m2!3d24.9531412!4d84.0139762!16s%2Fg%2F11hf94yv96!19sChIJcXbYpeW3jTkRGtM0ud7c-EY?authuser=0&hl=en&rclk=1
MUKESH COMPUTER CHITAULI,Sasaram,4.6,,+91 90650 72153,,Not Available,"Vill Shivpur Chitauli, P.o Muradabad, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/MUKESH+COMPUTER+CHITAULI/data=!4m7!3m6!1s0x398db91e543f7f1d:0x8d6688411fecea27!8m2!3d24.9836097!4d83.987125!16s%2Fg%2F11sth8qt7w!19sChIJHX8_VB65jTkRJ-rsH0GIZo0?authuser=0&hl=en&rclk=1
Zest Dining Restaurant & Party Hall,Sasaram,4.8,,+91 73600 99512,,https://www.instagram.com/_zest_dining?igsh=MXkxeGk3Z3duZjRzZA==,"1st & 2nd Floor, Nexus Infinity, Prem Chand Path, Gaurakshani, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Zest+Dining+Restaurant+%26+Party+Hall/data=!4m7!3m6!1s0x398db11c400f97bf:0x93bce9e409fc75af!8m2!3d24.9582304!4d84.0159939!16s%2Fg%2F11vjgd5q1b!19sChIJv5cPQByxjTkRr3X8CeTpvJM?authuser=0&hl=en&rclk=1
Ayat internet cafe,Sasaram,5.0,,Not Available,,Not Available,"W2W7+77P, jani bazar, mochi tola, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Ayat+internet+cafe/data=!4m7!3m6!1s0x398db70cfa9adf5d:0xb9e784726274e578!8m2!3d24.9457127!4d84.0131919!16s%2Fg%2F11lg2sppwz!19sChIJXd-a-gy3jTkReOV0YnKE57k?authuser=0&hl=en&rclk=1
Prince Cyber Cafe,Sasaram,4.7,,Not Available,,Not Available,"W2X8+7F4, Moh-Sherganj, Shahjuma Rd, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Prince+Cyber+Cafe/data=!4m7!3m6!1s0x398db72d9a3907f7:0xeed05ef5e417ce52!8m2!3d24.9481281!4d84.0162022!16s%2Fg%2F11fjpg8dbb!19sChIJ9wc5mi23jTkRUs4X5PVe0O4?authuser=0&hl=en&rclk=1
CSC Digital Seva Kendra,Sasaram,4.0,,Not Available,,Not Available,"Unnamed Road, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/CSC+Digital+Seva+Kendra/data=!4m7!3m6!1s0x398db7a0957bd93d:0x17595c6b1179db57!8m2!3d24.9610516!4d84.003949!16s%2Fg%2F11h1l0xmps!19sChIJPdl7laC3jTkRV9t5EWtcWRc?authuser=0&hl=en&rclk=1
Sai Cyber Cafe,Sasaram,3.4,,Not Available,,Not Available,"Unnamed Road, Nooran Ganj, Sasaram, Pratapganj, Bihar 821115, India",https://www.google.com/maps/place/Sai+Cyber+Cafe/data=!4m7!3m6!1s0x398db0cc7c3ac12b:0xbb963a36f2dac86e!8m2!3d24.9442284!4d84.0196487!16s%2Fg%2F11f53mj193!19sChIJK8E6fMywjTkRbsja8jY6lrs?authuser=0&hl=en&rclk=1
City Cyber,Sasaram,,,+91 95070 44462,,Not Available,"X288+2V9 Mahaveer Temple, SH 12, P S Nagar, Sasaram, Kuraich, Bihar 821115, India",https://www.google.com/maps/place/City+Cyber/data=!4m7!3m6!1s0x398db1c8524d3999:0x33cd5159ad62a0b3!8m2!3d24.9649434!4d84.0171843!16s%2Fg%2F11vj28j1s9!19sChIJmTlNUsixjTkRs6BirVlRzTM?authuser=0&hl=en&rclk=1
OM GIFT & CYBER CAFE,Sasaram,5.0,,Not Available,,Not Available,"near KASHI KABADA, TAKIYA, BAZAR, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/OM+GIFT+%26+CYBER+CAFE/data=!4m7!3m6!1s0x398db7405d9f2e55:0x256690e832c893a1!8m2!3d24.9566948!4d84.006542!16s%2Fg%2F11qg938ng4!19sChIJVS6fXUC3jTkRoZPIMuiQZiU?authuser=0&hl=en&rclk=1
"Vishal Pashuaahar , General Store and cyber cafe",Sasaram,5.0,,Not Available,,Not Available,"Unnamed Road, Jagdev Nagar, bouliya road, Ashikpur, Pratapganj, Bihar 821115, India","https://www.google.com/maps/place/Vishal+Pashuaahar+,+General+Store+and+cyber+cafe/data=!4m7!3m6!1s0x398db1620ff5ffcd:0x2a5970c223fa8b81!8m2!3d24.9519375!4d84.0258125!16s%2Fg%2F11h03f5955!19sChIJzf_1D2KxjTkRgYv6I8JwWSo?authuser=0&hl=en&rclk=1"
Online Test Adda,Sasaram,4.7,,+91 99557 04111,,Not Available,"2nd Floor, Rohtas Ultrasound, Rauza Rd, near Vikas Nursing Home, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Online+Test+Adda/data=!4m7!3m6!1s0x398db0b56b82d07d:0x75ace766bc81df8!8m2!3d24.9508117!4d84.0108434!16s%2Fg%2F11d_23rxdp!19sChIJfdCCa7WwjTkR-B3Ia3bOWgc?authuser=0&hl=en&rclk=1
"Friend,s Cyber Cafe",Sasaram,4.8,8.0,+91 62004 33540,,Not Available,"Prabhakar Mod, Prabhakar Mod, Civil Line Road, Civil Line, near Sant Paul's School, opposite Sasaram, Sasaram, Bihar 821115, India","https://www.google.com/maps/place/Friend,s+Cyber+Cafe/data=!4m7!3m6!1s0x398db75cec91c46f:0x96716d775dbc1d42!8m2!3d24.9540978!4d84.0027489!16s%2Fg%2F11vj61y1nz!19sChIJb8SR7Fy3jTkRQh28XXdtcZY?authuser=0&hl=en&rclk=1"
Bhagwati Enterprises,Sasaram,4.5,2.0,+91 91551 68716,,Not Available,"Fazalganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Bhagwati+Enterprises/data=!4m7!3m6!1s0x398db73ff59b0c75:0x83b5770dea077086!8m2!3d24.9535506!4d83.9952113!16s%2Fg%2F11wxszmvd4!19sChIJdQyb9T-3jTkRhnAH6g13tYM?authuser=0&hl=en&rclk=1
m.s sk enterprisses,Sasaram,4.0,4.0,+91 62005 21455,,Not Available,"Ara - Sasaram Rd, ara, Nooran Ganj, Arrah, karpurwa, Bihar 821115, India",https://www.google.com/maps/place/m.s+sk+enterprisses/data=!4m7!3m6!1s0x398db7ea889b75a9:0x6bdf5d34ac1abf59!8m2!3d24.9449386!4d84.0046785!16s%2Fg%2F11scc674c_!19sChIJqXWbiOq3jTkRWb8arDRd32s?authuser=0&hl=en&rclk=1
